task,stage,network,train_size,total_epochs,seed,structures,atoms,mae_atom,rmse_atom,neutrality_abs_mean,raw_neutrality_abs_mean,mean_abs_charge_correction,element_mae_Cl,element_rmse_Cl,element_mae_Na,element_rmse_Na,mode,run_id
temperature,temperature_ood_0700K,small,80,600,2,320,69120,0.006698671863632526,0.013008525391003207,9.153441893339221e-15,0.18251938007306306,0.0008449971299678845,0.006652641393556186,0.012837502973964576,0.006744702333708867,0.013177328374530286,baseline,temperature_low_train__baseline__small__n080_te0600_r1_seed2
temperature,temperature_ood_0600K,small,160,300,0,320,69120,0.0066926013777201445,0.010992033851268228,8.900866155236997e-15,0.11442471025511622,0.0005297440289588714,0.007137254463224155,0.011571147758431318,0.0062479482922161355,0.010380662595778902,baseline,temperature_low_train__baseline__small__n160_te0300_r1_seed0
temperature,temperature_ood_0650K,small,160,300,0,320,69120,0.008209382419518978,0.013731485399505538,8.968867315495288e-15,0.1445996637456119,0.0006694428877111662,0.008600517263195565,0.014125414240786149,0.00781824757584239,0.013325916669402653,baseline,temperature_low_train__baseline__small__n160_te0300_r1_seed0
temperature,temperature_ood_0700K,small,160,300,0,320,69120,0.010085627716695375,0.017377362492850226,8.421562058824605e-15,0.19085629773326218,0.000883593970987325,0.010413352756636294,0.017708409905797338,0.009757902676754455,0.017039884771444157,baseline,temperature_low_train__baseline__small__n160_te0300_r1_seed0
temperature,temperature_ood_0600K,small,160,300,1,320,69120,0.0041355738589420035,0.007239459525888512,8.867906409193438e-15,0.08116520745679737,0.0003757648493370248,0.004704386413474893,0.00856083332352442,0.003566761304409114,0.0056153077618942395,baseline,temperature_low_train__baseline__small__n160_te0300_r1_seed1
temperature,temperature_ood_0650K,small,160,300,1,320,69120,0.00499806023783396,0.008893492190949601,9.32622035154651e-15,0.09838891429826617,0.00045550423286234336,0.0056741468653093066,0.010470465706991911,0.004321973610358614,0.0069683394420528505,baseline,temperature_low_train__baseline__small__n160_te0300_r1_seed1
temperature,temperature_ood_0700K,small,160,300,1,320,69120,0.006019312247277182,0.010809241441113665,8.878314750049299e-15,0.1287787714973092,0.0005961980161912463,0.006820514540557541,0.01265951620156216,0.005218109953996824,0.008568316672892247,baseline,temperature_low_train__baseline__small__n160_te0300_r1_seed1
temperature,temperature_ood_0600K,small,160,300,2,320,69120,0.004952838573837494,0.008570034559853305,9.424752644981993e-15,0.16549112377688288,0.0007661626100781615,0.0050803699908731435,0.008672370350911179,0.004825307156801842,0.008466461906298097,baseline,temperature_low_train__baseline__small__n160_te0300_r1_seed2
temperature,temperature_ood_0650K,small,160,300,2,320,69120,0.006074848099263891,0.010801710460130676,9.037909309839165e-15,0.19138046018779278,0.0008860206490175592,0.006146606834271901,0.010536668503619848,0.006003089364255881,0.01106040300232403,baseline,temperature_low_train__baseline__small__n160_te0300_r1_seed2
temperature,temperature_ood_0700K,small,160,300,2,320,69120,0.007523422735780283,0.014213155666572493,9.033399028801625e-15,0.22256327396025882,0.001030385527593791,0.007534307277384946,0.01393974935153163,0.00751253819417562,0.014481401037914706,baseline,temperature_low_train__baseline__small__n160_te0300_r1_seed2
temperature,temperature_ood_0600K,small,160,600,0,320,69120,0.003608517388178263,0.006115916636321155,9.534734113358922e-15,0.09637295212596655,0.0004461710746572525,0.00391787644055709,0.006613392985934204,0.0032991583357994355,0.0055742179557724545,baseline,temperature_low_train__baseline__small__n160_te0600_r1_seed0
temperature,temperature_ood_0650K,small,160,600,0,320,69120,0.004482872137988774,0.007837904812178728,9.197503869629031e-15,0.10858820620924234,0.0005027231768946405,0.004762770430274647,0.008248033108057617,0.004202973845702901,0.007405096457031084,baseline,temperature_low_train__baseline__small__n160_te0600_r1_seed0
temperature,temperature_ood_0700K,small,160,600,0,320,69120,0.0056366363876283335,0.01049698806419419,8.542125340404993e-15,0.12710439413785934,0.0005884462691567563,0.0059187712613253665,0.011149461789042253,0.0053545015139313005,0.009801174350778449,baseline,temperature_low_train__baseline__small__n160_te0600_r1_seed0
temperature,temperature_ood_0600K,small,160,600,1,320,69120,0.002773598132555057,0.004754229909205293,8.82661999046519e-15,0.0619325814768672,0.00028672491424475556,0.002970184367954915,0.0052176950887486435,0.0025770118971552,0.004240408237423918,baseline,temperature_low_train__baseline__small__n160_te0600_r1_seed1
temperature,temperature_ood_0650K,small,160,600,1,320,69120,0.0033881776488596245,0.005949444355460388,9.20062637188579e-15,0.07813990358263254,0.0003617588128825581,0.0036284499534051887,0.006461626454339539,0.0031479053443140607,0.00538879948059105,baseline,temperature_low_train__baseline__small__n160_te0600_r1_seed1
temperature,temperature_ood_0700K,small,160,600,1,320,69120,0.004149307312321848,0.0075411026781601765,9.306444503920375e-15,0.10157249756157398,0.0004702430442665461,0.0044462555850471475,0.008231879706822298,0.0038523590395965483,0.006780310885019683,baseline,temperature_low_train__baseline__small__n160_te0600_r1_seed1
temperature,temperature_ood_0600K,small,160,600,2,320,69120,0.0025169416427208604,0.004178007262270795,8.735720480324005e-15,0.05591587405651808,0.00025886978729869483,0.0025101705542439788,0.004243325023944273,0.002523712731197742,0.0041116519926111626,baseline,temperature_low_train__baseline__small__n160_te0600_r1_seed2
temperature,temperature_ood_0650K,small,160,600,2,320,69120,0.0030276591505621216,0.005411602347233764,9.043113480267095e-15,0.07360636703670025,0.0003407702177625011,0.0030233794417032977,0.005183720466823454,0.0030319388594209446,0.00563026838179208,baseline,temperature_low_train__baseline__small__n160_te0600_r1_seed2
temperature,temperature_ood_0700K,small,160,600,2,320,69120,0.0037358854492182173,0.007976020816437281,8.873804469011758e-15,0.09251610154751688,0.00042831528494220776,0.003741083825551631,0.008013488332475366,0.003730687072884804,0.007938376463343296,baseline,temperature_low_train__baseline__small__n160_te0600_r1_seed2
temperature,temperature_ood_0600K,medium,5,300,0,320,69120,0.04209435025437011,0.05507909879716358,7.424443004833136e-15,0.31122872680425645,0.001440873735204891,0.04296372706158851,0.055767700595156115,0.041224973447151696,0.05438177837239637,baseline,temperature_low_train__baseline__medium__n005_te0300_r1_seed0
temperature,temperature_ood_0650K,medium,5,300,0,320,69120,0.048226077976314494,0.06223326515391133,7.27230775598997e-15,0.4242718989960849,0.0019642217546115043,0.04912668316325956,0.06300843011797046,0.047325472789369424,0.061448322332695975,baseline,temperature_low_train__baseline__medium__n005_te0300_r1_seed0
temperature,temperature_ood_0700K,medium,5,300,0,320,69120,0.055088083917586746,0.07030747774242614,6.544764730165298e-15,0.5006710853660479,0.0023179216915094813,0.0559506650919053,0.07112160157911925,0.05422550274326819,0.06948381568267907,baseline,temperature_low_train__baseline__medium__n005_te0300_r1_seed0
temperature,temperature_ood_0600K,medium,5,300,1,320,69120,0.038307395421507656,0.04929352525903473,7.629834264388791e-15,0.9134734878316522,0.0042290439251465375,0.041339720084642685,0.05371658971714797,0.03527507075837261,0.04443232217750703,baseline,temperature_low_train__baseline__medium__n005_te0300_r1_seed1
temperature,temperature_ood_0650K,medium,5,300,1,320,69120,0.04412234858182161,0.05581541453590061,7.197367701827773e-15,1.0320215955376626,0.004777877757118808,0.04700952889011285,0.06042440698975617,0.04123516827353037,0.0507898812714221,baseline,temperature_low_train__baseline__medium__n005_te0300_r1_seed1
temperature,temperature_ood_0700K,medium,5,300,1,320,69120,0.0506558409660709,0.06311603568098324,7.361646015002776e-15,1.215777345560491,0.005628598822039311,0.053354916408362915,0.06786770806216613,0.04795676552377889,0.057976220319669765,baseline,temperature_low_train__baseline__medium__n005_te0300_r1_seed1
temperature,temperature_ood_0600K,medium,5,300,2,320,69120,0.04461028602229197,0.058326483001104226,7.414728553367667e-15,2.024148701597005,0.009371058803689838,0.047494054745922026,0.06237897105437271,0.041726517298661905,0.053970558721898855,baseline,temperature_low_train__baseline__medium__n005_te0300_r1_seed2
temperature,temperature_ood_0650K,medium,5,300,2,320,69120,0.052355250732474025,0.06698559346523321,6.8790459439860285e-15,2.4939801081083717,0.011546204204205426,0.05478079531659418,0.07073009497137907,0.04992970614835387,0.0630189902261111,baseline,temperature_low_train__baseline__medium__n005_te0300_r1_seed2
temperature,temperature_ood_0700K,medium,5,300,2,320,69120,0.06093936933675862,0.07681864331604545,6.324628321063841e-15,3.0328472492750733,0.0140409594873846,0.06300415042916342,0.08050818953957631,0.058874588244353813,0.07294271271960814,baseline,temperature_low_train__baseline__medium__n005_te0300_r1_seed2
temperature,temperature_ood_0600K,medium,5,600,0,320,69120,0.03048033393936315,0.041018313728435396,8.029861497949042e-15,0.4979449753649533,0.0023053008118747837,0.030545432848420855,0.04111550410680539,0.03041523503030545,0.040920892515828304,baseline,temperature_low_train__baseline__medium__n005_te0600_r1_seed0
temperature,temperature_ood_0650K,medium,5,600,0,320,69120,0.0363891674056788,0.04778197159756601,7.395299650436727e-15,0.514642102830112,0.002382602327917185,0.03620282119827981,0.047675733993289615,0.03657551361307782,0.047887973518434664,baseline,temperature_low_train__baseline__medium__n005_te0600_r1_seed0
temperature,temperature_ood_0700K,medium,5,600,0,320,69120,0.04289011807654158,0.055479525600971025,6.952424747019848e-15,0.5912991446559317,0.002737496040073758,0.04252768547993943,0.055338211721038845,0.04325255067314372,0.05562048044861782,baseline,temperature_low_train__baseline__medium__n005_te0600_r1_seed0
temperature,temperature_ood_0600K,medium,5,600,1,320,69120,0.020685346455280373,0.027767275264218502,8.346622004662407e-15,0.7383866976946593,0.0034184569337715708,0.022307465615393582,0.030799677160324935,0.019063227295167157,0.024360275819816157,baseline,temperature_low_train__baseline__medium__n005_te0600_r1_seed1
temperature,temperature_ood_0650K,medium,5,600,1,320,69120,0.02485894726086532,0.03262747636676418,8.51402282009417e-15,0.867990708258003,0.004018475501194458,0.026405905178993678,0.03589893038053398,0.023311989342736972,0.02898915703605546,baseline,temperature_low_train__baseline__medium__n005_te0600_r1_seed1
temperature,temperature_ood_0700K,medium,5,600,1,320,69120,0.02956679544148667,0.03840903126800639,8.239589566194639e-15,1.0465986505150795,0.004845364122754997,0.031099374961120425,0.042173877888782116,0.028034215921852915,0.034232607112451734,baseline,temperature_low_train__baseline__medium__n005_te0600_r1_seed1
temperature,temperature_ood_0600K,medium,5,600,2,320,69120,0.033095351925028896,0.04442389733486718,8.087801262046668e-15,1.1313438408076764,0.005237702966702206,0.03455570409581766,0.046462364644636864,0.031634999754240126,0.042287279180226726,baseline,temperature_low_train__baseline__medium__n005_te0600_r1_seed2
temperature,temperature_ood_0650K,medium,5,600,2,320,69120,0.03949584367512792,0.05175458590266599,7.7712142276809e-15,1.4077542491257191,0.00651738078298944,0.04064722253475657,0.053566020992286995,0.038344464815499274,0.04987740689898318,baseline,temperature_low_train__baseline__medium__n005_te0600_r1_seed2
temperature,temperature_ood_0700K,medium,5,600,2,320,69120,0.0465545970845715,0.06017462758423358,6.743217095817044e-15,1.7451531558996067,0.008079412758794475,0.04745200879084604,0.062034737772283965,0.04565718537829695,0.0582551535859822,baseline,temperature_low_train__baseline__medium__n005_te0600_r1_seed2
temperature,temperature_ood_0600K,medium,10,300,0,320,69120,0.040285235934433124,0.05299963194099444,7.327298490178435e-15,0.309348969347775,0.0014321711543878472,0.04101331931322018,0.05359992030657458,0.039557152555646076,0.052392466203554595,baseline,temperature_low_train__baseline__medium__n010_te0300_r1_seed0
temperature,temperature_ood_0650K,medium,10,300,0,320,69120,0.046418113516097814,0.060210022875335806,7.144285163462882e-15,0.4144408034160733,0.0019187074232225618,0.0471718903674967,0.06087402020891902,0.045664336664698935,0.05953862085151992,baseline,temperature_low_train__baseline__medium__n010_te0300_r1_seed0
temperature,temperature_ood_0700K,medium,10,300,0,320,69120,0.05335745197716714,0.0684010171594505,6.9649147560468805e-15,0.48397785865236076,0.00224063823450167,0.054076153193625624,0.06910950429818537,0.05263875076070864,0.06768511440895983,baseline,temperature_low_train__baseline__medium__n010_te0300_r1_seed0
temperature,temperature_ood_0600K,medium,10,300,1,320,69120,0.03593893102632895,0.04663987220953254,7.929594481037584e-15,0.7398269498720765,0.0034251247679262797,0.03867972865200887,0.0507545598569989,0.033198133400649046,0.04212517077906471,baseline,temperature_low_train__baseline__medium__n010_te0300_r1_seed1
temperature,temperature_ood_0650K,medium,10,300,1,320,69120,0.04165977951847764,0.05310891775488676,7.41073868937292e-15,0.8442502535879612,0.0039085659888331535,0.044221302552167226,0.05734276262664264,0.039098256484788055,0.04850692594398421,baseline,temperature_low_train__baseline__medium__n010_te0300_r1_seed1
temperature,temperature_ood_0700K,medium,10,300,1,320,69120,0.04816095835231402,0.06042444401727308,7.381248390281314e-15,1.014859560271725,0.004698423890146876,0.050504911840705366,0.06476920775669563,0.045817004863922685,0.055742054107855904,baseline,temperature_low_train__baseline__medium__n010_te0300_r1_seed1
temperature,temperature_ood_0600K,medium,10,300,2,320,69120,0.04280237311587397,0.0564073623522134,7.615436059538183e-15,1.7400920416228474,0.00805598167417985,0.045762974323895825,0.060487056335996874,0.039841771907852104,0.05200862496618942,baseline,temperature_low_train__baseline__medium__n010_te0300_r1_seed2
temperature,temperature_ood_0650K,medium,10,300,2,320,69120,0.05035812511919133,0.06498039743608156,7.015742153893001e-15,2.17309699091129,0.010060634217181896,0.05289506802587854,0.06878135713006327,0.04782118221250409,0.06094283397782649,baseline,temperature_low_train__baseline__medium__n010_te0300_r1_seed2
temperature,temperature_ood_0700K,medium,10,300,2,320,69120,0.05885828904062125,0.07477517902064877,6.4694777313079045e-15,2.6727560524828733,0.012373870613346636,0.06104585935577426,0.07855194123597041,0.05667071872546825,0.07079722680445043,baseline,temperature_low_train__baseline__medium__n010_te0300_r1_seed2
temperature,temperature_ood_0600K,medium,10,600,0,320,69120,0.02739744411049802,0.03740181181641284,8.491818359601666e-15,0.37442577360197904,0.0017334526555647174,0.027156108980187162,0.03714567227761477,0.027638779240808882,0.03765620912073811,baseline,temperature_low_train__baseline__medium__n010_te0600_r1_seed0
temperature,temperature_ood_0650K,medium,10,600,0,320,69120,0.03300099355949214,0.043936054512470145,7.71969294044439e-15,0.3821589441969991,0.001769254371282403,0.03256870310653617,0.04347312594908859,0.03343328401244812,0.04439415606203341,baseline,temperature_low_train__baseline__medium__n010_te0600_r1_seed0
temperature,temperature_ood_0700K,medium,10,600,0,320,69120,0.0392492361279617,0.051425643131837506,7.742244345632088e-15,0.44310451252385974,0.0020514097802030546,0.03869422221596748,0.050939279625110766,0.03980425003995591,0.051907449699643185,baseline,temperature_low_train__baseline__medium__n010_te0600_r1_seed0
temperature,temperature_ood_0600K,medium,10,600,1,320,69120,0.01705042861978283,0.02343073808515174,8.586187316694805e-15,0.44672616152092814,0.002068176673708,0.018709503287792497,0.02630562709030884,0.015391353951773155,0.02014976321983885,baseline,temperature_low_train__baseline__medium__n010_te0600_r1_seed1
temperature,temperature_ood_0650K,medium,10,600,1,320,69120,0.020705301278014957,0.02782283316330146,8.217385105702135e-15,0.5144482547417283,0.0023817048830635564,0.022340475606330602,0.030931566438086224,0.019070126949699305,0.024319915463505894,baseline,temperature_low_train__baseline__medium__n010_te0600_r1_seed1
temperature,temperature_ood_0700K,medium,10,600,1,320,69120,0.024908493789092066,0.03311406467911275,8.637535131583718e-15,0.6243977459147573,0.0028907303051609132,0.026550458169126094,0.036690332059036976,0.02326652940905804,0.029101582303072953,baseline,temperature_low_train__baseline__medium__n010_te0600_r1_seed1
temperature,temperature_ood_0600K,medium,10,600,2,320,69120,0.030144173623550447,0.04106240403008864,8.122322259218606e-15,0.7752408860716968,0.003589078176257856,0.03137911874347795,0.04273059842128681,0.028909228503622948,0.03932350452362047,baseline,temperature_low_train__baseline__medium__n010_te0600_r1_seed2
temperature,temperature_ood_0650K,medium,10,600,2,320,69120,0.036180947410136444,0.048129128838435314,7.464515117128201e-15,0.9680183748714626,0.0044815665503308445,0.03721795886772076,0.049627119171190164,0.035143935952552136,0.04658299183459454,baseline,temperature_low_train__baseline__medium__n010_te0600_r1_seed2
