cutoff_radius_over_r0,radius_squared,shell_multiplicity,shell_charge,shell_madelung_contribution,direct_madelung_sum,local_charge,delta_q,image_charge_correction,neutralized_madelung_sum,reference,direct_error,neutralized_error
27.294688127912362,745,192,-192,-7.034335732294165,-1.7730528530562388,-1,1,0.03663716527236558,-1.7364156877838732,-1.7475645946331821,-0.025488258423056687,0.011148906849308915
27.313000567495326,746,312,312,11.423131604636156,9.650078751579917,311,-311,-11.386519003339204,-1.7364402517592872,-1.7475645946331821,11.3976433462131,0.011124342873894966
27.331300737432898,747,216,-216,-7.903026719257735,1.7470520323221823,95,-95,-3.475868233006861,-1.7288162006846788,-1.7475645946331821,3.4946166269553647,0.01874839394850336
27.349588662354687,748,48,48,1.7550538179051118,3.502105850227294,143,-143,-5.228597832508984,-1.72649198228169,-1.7475645946331821,5.2496704448604765,0.02107261235149216
27.367864366808018,749,384,-384,-14.031054628643837,-10.528948778416542,-241,241,8.805948347664529,-1.7230004307520126,-1.7475645946331821,-8.78138418378336,0.024564163881169554
27.386127875258307,750,288,288,10.516273104099199,-0.012675674317343066,47,-47,-1.7161973468495204,-1.7288730211668635,-1.7475645946331821,1.734888920315839,0.018691573466318667
27.440845468024488,753,144,-144,-5.2476517229688255,-5.260327397286169,-97,97,3.534876507833167,-1.7254508894530014,-1.7475645946331821,-3.5127628026529862,0.022113705180180743
27.459060435491963,754,240,240,8.740284488750708,3.4799570914645397,143,-143,-5.207752841213993,-1.7277957497494532,-1.7475645946331821,5.227521686097722,0.019768844883728987
27.477263328068172,755,288,-288,-10.48139316355447,-7.0014360720899305,-145,145,5.277090308039583,-1.724345764050348,-1.7475645946331821,-5.253871477456748,0.02321883058283425
27.49545416973504,756,192,192,6.982972487551762,-0.018463584538168654,47,-47,-1.7093734735152737,-1.7278370580534423,-1.7475645946331821,1.7291010100950135,0.0197275365797398
27.51363298439521,757,120,-120,-4.361474185108879,-4.379937769647047,-73,73,2.6532301292745712,-1.7267076403724761,-1.7475645946331821,-2.632373175013865,0.020856954260705995
27.53179979587241,758,264,264,9.588911802256318,5.20897403260927,191,-191,-6.937432402390013,-1.7284583697807427,-1.7475645946331821,6.956538627242453,0.019106224852439402
27.568097504180443,760,48,48,1.7411430002640291,6.950117032873299,239,-239,-8.66944118881464,-1.7193241559413401,-1.7475645946331821,8.697681627506482,0.028240438691842007
27.586228448267445,761,480,-480,-17.39998640626601,-10.44986937339271,-241,241,8.736243174812685,-1.713626198580025,-1.7475645946331821,-8.702304778759528,0.03393839605315718
27.60434748368452,762,144,144,5.216569603215957,-5.233299770176753,-97,97,3.5139392466107595,-1.7193605235659937,-1.7475645946331821,-3.485735175543571,0.028204071067188474
27.622454633866266,763,96,-96,-3.475433348428791,-8.708733118605544,-193,193,6.987069127570367,-1.721663991035177,-1.7475645946331821,-6.961168523972361,0.025900603598005167
27.65863337187866,765,240,-240,-8.677218312746263,-17.385951431351806,-433,433,15.655148039246354,-1.730803392105452,-1.7475645946331821,-15.638386836718624,0.016761202527730168
27.676705006196094,766,288,288,10.405862978830877,-6.9800884525209295,-145,145,5.23906295809195,-1.7410254944289791,-1.7475645946331821,-5.232523857887747,0.006539100204203008
27.712812921102035,768,8,8,0.2886751345948129,-6.691413317926116,-137,137,4.943561679936171,-1.7478516379899451,-1.7475645946331821,-4.943848723292934,-0.00028704335676299486
27.730849247724095,769,240,-240,-8.654621351695406,-15.346034669621522,-377,377,13.594967706621565,-1.751066962999957,-1.7475645946331821,-13.59847007498834,-0.003502368366774755
27.748873851023216,770,384,384,13.838399427003697,-1.507635242617825,7,-7,-0.2522624895547565,-1.7598977321725815,-1.7475645946331821,0.23992935201535714,-0.012333137539399353
27.76688675382964,771,144,-144,-5.186033323672451,-6.693668566290276,-137,137,4.933934481549495,-1.7597340847407805,-1.7475645946331821,-4.946103971657093,-0.01216949010759838
27.784887978899608,772,48,48,1.7275578017968674,-4.966110764493409,-89,89,3.2031800908316908,-1.7629306736617179,-1.7475645946331821,-3.2185461698602262,-0.015366079028535706
27.80287754891569,773,312,-312,-11.22186001974348,-16.18797078423689,-401,401,14.422967525375409,-1.76500325886148,-1.7475645946331821,-14.440406189603706,-0.017438664228297762
27.820855486487112,774,360,360,12.939932784412665,-3.2480379998242235,-41,41,1.4737145671136582,-1.7743234327105653,-1.7475645946331821,-1.5004734051910413,-0.026758838077383107
27.85677655436824,776,240,240,8.615497903412875,5.367459903588651,199,-199,-7.143683678246494,-1.7762237746578426,-1.7475645946331821,7.115024498221834,-0.028659180024660502
27.874719729532707,777,192,-192,-6.887961632008067,-1.5205017284194158,7,-7,-0.25112360116696136,-1.771625329586377,-1.7475645946331821,0.22706286621376637,-0.02406073495319494
27.892651361962706,778,168,168,6.023091810809414,4.5025900823899985,175,-175,-6.274053969593154,-1.7714638872031552,-1.7475645946331821,6.250154677023181,-0.02389929256997303
27.910571473905726,779,240,-240,-8.598892366800197,-4.096302284410198,-65,65,2.3288666826750606,-1.7674356017351376,-1.7475645946331821,-2.348737689777016,-0.01987100710195544
27.92848008753788,780,96,96,3.437351395389287,-0.658950889020911,31,-31,-1.109978054761121,-1.7689289437820321,-1.7475645946331821,1.088613705612271,-0.021364349148849993
27.94637722496424,781,240,-240,-8.587875203574137,-9.246826092595049,-209,209,7.478607989779163,-1.7682181028158857,-1.7475645946331821,-7.499261497961866,-0.020653508182703506
27.964262908219126,782,288,288,10.298858973871003,1.052032881275954,79,-79,-2.8250342324159985,-1.7730013511400444,-1.7475645946331821,2.7995974759091364,-0.02543675650686228
28.0,784,54,54,1.9285714285714306,2.9806043098473847,133,-133,-4.75,-1.7693956901526153,-1.7475645946331821,4.728168904480567,-0.021831095519433186
28.0178514522438,785,192,-192,-6.8527738583832125,-3.872169548535828,-59,59,2.1058003002323367,-1.7663692483034912,-1.7475645946331821,-2.1246049539026455,-0.018804653670309035
28.035691537752374,786,192,192,6.848413200061656,2.976243651525828,133,-133,-4.743952893792704,-1.7677092422668759,-1.7475645946331821,4.7238082461590105,-0.020144647633693724
28.053520278211074,787,120,-120,-4.277538034797107,-1.301294383271279,13,-13,-0.4633999537696874,-1.7646943370409665,-1.7475645946331821,0.44627021136190304,-0.01712974240778431
28.071337695236398,788,120,120,4.274822999274572,2.9735286160032928,133,-133,-4.737928824195992,-1.7644002081926988,-1.7475645946331821,4.721093210636475,-0.016835613559516682
28.089143810376278,789,384,-384,-13.67076200657088,-10.697233390567588,-251,251,8.93583662408675,-1.7613967664808374,-1.7475645946331821,-8.949668795934405,-0.013832171847655284
28.106938645110393,790,192,192,6.831053442862289,-3.866179947705299,-59,59,2.099125797546219,-1.7670541501590797,-1.7475645946331821,-2.1186153530721166,-0.019489555525897595
28.142494558940577,792,120,120,4.264014327112203,0.3978343794069037,61,-61,-2.1675406162820394,-1.7697062368751357,-1.7475645946331821,2.145398974040086,-0.022141642241953585
28.160255680657446,793,96,-96,-3.4090599562964923,-3.0112255768895886,-35,35,1.2428864423997612,-1.7683391344898274,-1.7475645946331821,-1.2636609822564064,-0.020774539856645236
28.178005607210743,794,504,504,17.886290712889455,14.875065135999867,469,-469,-16.644187191161006,-1.769122055161139,-1.7475645946331821,16.622629730633047,-0.02155746052795693
28.19574435974337,795,96,-96,-3.4047691302331584,11.47029600576671,373,-373,-13.228946724760096,-1.7586507189933869,-1.7475645946331821,13.217860600399892,-0.01108612436020473
28.231188426986208,797,360,-360,-12.751854245564683,-1.281558239797974,13,-13,-0.4604836255342794,-1.7420418653322534,-1.7475645946331821,0.46600635483520825,0.005522729300928786
28.24889378365107,798,192,192,6.796726323885947,5.515168084087973,205,-205,-7.256921335399084,-1.7417532513111107,-1.7475645946331821,7.2627326787211555,0.0058113433220714494
28.284271247461902,800,84,84,2.9698484809834964,8.485016565071469,289,-289,-10.217692988145611,-1.7326764230741425,-1.7475645946331821,10.232581159704651,0.014888171559039654
28.30194339616981,801,432,-432,-15.263969472091492,-6.778952907020024,-143,143,5.05265656136365,-1.7262963456563742,-1.7475645946331821,-5.0313883123868415,0.021268248976807902
28.319604517012593,802,144,144,5.084816771134428,-1.6941361358855955,1,-1,-0.035311227577322434,-1.729447363462918,-1.7475645946331821,0.053428458747586616,0.018117231170264203
28.337254630609507,803,240,-240,-8.469416078886992,-10.163552214772587,-239,239,8.434126845224997,-1.7294253695475899,-1.7475645946331821,-8.415987620139404,0.018139225085592292
28.35489375751565,804,144,144,5.078488434181899,-5.085063780590687,-95,95,3.350391675328342,-1.7346721052623453,-1.7475645946331821,-3.3374991859575047,0.012892489370836868
28.372521918222215,805,192,-192,-6.767110817762311,-11.852174598352999,-287,287,10.115420857800963,-1.736753740552036,-1.7475645946331821,-10.104610003719817,0.010810854081146237
28.39013913315678,806,336,336,11.835095221762666,-0.017079376590332984,49,-49,-1.72595138650705,-1.743030763097383,-1.7475645946331821,1.7304852180428492,0.0045338315357992265
28.42534080710379,808,72,72,2.5329511610290485,2.5158717844387155,121,-121,-4.256765145618266,-1.74089336117955,-1.7475645946331821,4.263436379071898,0.006671233453632075
28.442925306655784,809,384,-384,-13.500721035545013,-10.984849251106297,-263,263,9.246587584240384,-1.7382616668659132,-1.7475645946331821,-9.237284656473115,0.009302927767268931
28.460498941515414,810,408,408,14.335658726096693,3.3508094749903954,145,-145,-5.0947806747157225,-1.743971199725327,-1.7475645946331821,5.098374069623578,0.003593394907855041
28.478061731796284,811,168,-168,-5.899277892653227,-2.548468417662832,-23,23,0.8076392353037171,-1.740829182359115,-1.7475645946331821,-0.8009038230296499,0.006735412274067043
28.495613697550013,812,96,96,3.368939550449271,0.8204711327864391,73,-73,-2.561797783154127,-1.741326650367688,-1.7475645946331821,2.5680357274196215,0.0062379442654940664
28.513154858766505,813,144,-144,-5.05030049158964,-4.229829358803201,-71,71,2.490078714603225,-1.739750644199976,-1.7475645946331821,-2.4822647641700186,0.007813950433206207
28.53068523537421,814,144,144,5.047197388076018,0.8173680292728172,73,-73,-2.558648675899653,-1.7412806466268358,-1.7475645946331821,2.5649326239059995,0.0062839480063463515
28.5657137141714,816,48,48,1.680336100833613,2.49770413010643,121,-121,-4.235847254184729,-1.7381431240782987,-1.7475645946331821,4.245268724739613,0.009421470554883404
28.583211855912904,817,144,-144,-5.037922285497508,-2.540218155391078,-23,23,0.8046681428225175,-1.7355500125685606,-1.7475645946331821,-0.792653560757896,0.012014582064621582
28.600699292150182,818,336,336,11.747964501421091,9.207746346030014,313,-313,-10.943788359954777,-1.736042013924763,-1.7475645946331821,10.955310940663196,0.011522580708419161
28.61817604250837,819,240,-240,-8.386278693775314,0.8214676522547002,73,-73,-2.5508264360233346,-1.7293587837686344,-1.7475645946331821,2.5690322468878826,0.018205810864547756
28.635642126552707,820,96,96,3.352465419693969,4.173933071948669,169,-169,-5.901735999252936,-1.7278029273042668,-1.7475645946331821,5.9214976665818515,0.019761667328915378
28.653097563788805,821,360,-360,-12.564086629675918,-8.390153557727249,-191,191,6.665945961855861,-1.7242075958713876,-1.7475645946331821,-6.642588963094067,0.023356998761794534
28.6705423736629,822,240,240,8.370961276981902,-0.01919228074534729,49,-49,-1.7090712607171317,-1.728263541462479,-1.7475645946331821,1.7283723138878349,0.019301053170703186
28.705400188814647,824,240,240,8.360796171499446,8.341603890754099,289,-289,-10.067792056513875,-1.7261881657597762,-1.7475645946331821,10.089168485387281,0.02137642887340596
28.722813232690143,825,336,-336,-11.698018480222895,-3.3564145894687964,-47,47,1.6363299659835597,-1.7200846234852367,-1.7475645946331821,-1.6088499948356143,0.027479971147945426
28.74021572639983,826,144,144,5.010400804602393,1.653986215133597,97,-97,-3.375061653100222,-1.721075437966625,-1.7475645946331821,3.4015508097667793,0.026489156666557045
28.75760768909681,827,168,-168,-5.841932396334041,-4.187946181200444,-71,71,2.468911905593559,-1.719034275606885,-1.7475645946331821,-2.440381586567262,0.028530319026297102
28.792360097775937,829,264,-264,-9.169098993742901,-13.357045174943345,-335,335,11.635030920090397,-1.7220142548529473,-1.7475645946331821,-11.609480580310162,0.0255503397802348
28.809720581775867,830,240,240,8.330521614007491,-5.026523560935853,-95,95,3.2974981388779607,-1.7290254220578927,-1.7475645946331821,-3.278958966302671,0.018539172575289475
28.844410203711913,832,24,24,0.8320502943378435,-4.19447326659801,-71,71,2.461482120749454,-1.7329911458485556,-1.7475645946331821,-2.4469086719648274,0.01457344878462652
28.861739379323623,833,336,-336,-11.64171000174394,-15.83618326834195,-407,407,14.101714198541075,-1.7344690698008751,-1.7475645946331821,-14.088618673708767,0.013095524832307026
28.879058156387302,834,192,192,6.648416266218664,-9.187767002123286,-215,215,7.44484113144277,-1.7429258706805157,-1.7475645946331821,-7.440202407490103,0.0046387239526664015
28.89636655359978,835,144,-144,-4.983325489483083,-14.17109249160637,-359,359,12.42370729669739,-1.7473851949089791,-1.7475645946331821,-12.423527896973187,0.00017939972420299988
28.91366458960192,836,240,240,8.300573566392858,-5.870518925213512,-119,119,4.115701060003144,-1.7548178652103674,-1.7475645946331821,-4.122954330580329,-0.007253270577185278
28.930952282978865,837,192,-192,-6.636490846274736,-12.507009771488248,-311,311,10.749732568705408,-1.7572772027828396,-1.7475645946331821,-10.759445176855065,-0.009712608149657465
28.948229652260256,838,168,168,5.803463701169145,-6.703546070319103,-143,143,4.939853031352287,-1.7636930389668155,-1.7475645946331821,-4.95598147568592,-0.016128444333633363
28.982753492378876,840,96,96,3.3123146848433005,-3.3912313854758023,-47,47,1.6216540644545325,-1.7695773210212697,-1.7475645946331821,-1.6436667908426201,-0.0220127263880876
29.0,841,174,-174,-5.999999999999984,-9.391231385475786,-221,221,7.620689655172414,-1.7705417303033721,-1.7475645946331821,-7.6436667908426035,-0.022977135670189996
29.017236257093817,842,312,312,10.75223006201104,1.3609986765352549,91,-91,-3.136067101419878,-1.7750684248846231,-1.7475645946331821,3.1085632711684372,-0.027503830251440986
29.03446228191595,843,144,-144,-4.959623450291691,-3.598624773756436,-53,53,1.8254169643434703,-1.7732078094129655,-1.7475645946331821,-1.8510601791232537,-0.025643214779783374
29.0516780926679,844,72,72,2.4783422069574503,-1.1202825667989855,19,-19,-0.6540069712804385,-1.7742895380794241,-1.7475645946331821,0.6272820278341966,-0.02672494344624199
29.068883707497267,845,360,-360,-12.384376490768075,-13.50465905756706,-341,341,11.730756620421973,-1.7739024371450878,-1.7475645946331821,-11.757094462933878,-0.02633784251190563
29.086079144497972,846,480,480,16.50273994014071,2.9980808825736496,139,-139,-4.778918440999076,-1.7808375584254268,-1.7475645946331821,4.745645477206832,-0.03327296379224465
29.120439557122072,848,72,72,2.4724901510764035,5.470571033650053,211,-211,-7.2457697482933465,-1.7751987146432935,-1.7475645946331821,7.218135628283235,-0.02763412001011134
29.13760456866693,849,336,-336,-11.5314901473169,-6.060919113666847,-125,125,4.289988894091127,-1.7709302195757202,-1.7475645946331821,-4.313354519033664,-0.02336562494253802
29.154759474226502,850,240,240,8.231932086840473,2.1710129731736263,115,-115,-3.9444674582777033,-1.773454485104077,-1.7475645946331821,3.9185775678068087,-0.02588989047089485
29.171904291629644,851,240,-240,-8.227094042292721,-6.056081069119095,-125,125,4.284944813694131,-1.7711362554249641,-1.7475645946331821,-4.308516474485913,-0.023571660791781968
29.189039038652847,852,96,96,3.2889058071721577,-2.7671752619469374,-29,29,0.9935236292499209,-1.7736516326970166,-1.7475645946331821,-1.0196106673137553,-0.0260870380638345
29.206163733020468,853,120,-120,-4.108721744387403,-6.875897006334341,-149,149,5.101662832614361,-1.7742341737199805,-1.7475645946331821,-5.128332411701159,-0.026669579086798345
29.223278392404914,854,528,528,18.06778804588977,11.19189103955543,379,-379,-12.969113010212485,-1.777221970657056,-1.7475645946331821,12.939455634188612,-0.02965737602387386
29.257477676655586,856,72,72,2.460909337288787,13.652800376844215,451,-451,-15.414862654406157,-1.7620622775619417,-1.7475645946331821,15.400364971477398,-0.014497682928759525
29.274562336608895,857,384,-384,-13.117190125154872,0.5356102516893433,67,-67,-2.2886764020452692,-1.753066150355926,-1.7475645946331821,2.2831748463225257,-0.0055015557227438006
29.29163703175362,858,192,192,6.554771923189649,7.090382174878992,259,-259,-8.842114208885999,-1.7517320340070066,-1.7475645946331821,8.837946769512174,-0.004167439373824466
29.30870177950569,859,168,-168,-5.732086029053516,1.3582961458254763,91,-91,-3.104879932403979,-1.7465837865785026,-1.7475645946331821,3.1058607404586587,0.0009808080546795939
29.34280150224242,861,288,-288,-9.815013742910368,-8.456717597084893,-197,197,6.71374203942132,-1.7429755576635726,-1.7475645946331821,-6.7091530024517105,0.00458903696960955
29.359836511806396,862,96,96,3.2697729757928298,-5.186944621292064,-101,101,3.440073651615367,-1.7468709696766966,-1.7475645946331821,-3.439380026658881,0.0006936249564855057
29.393876913398138,864,96,96,3.2659863237109006,-1.920958297581163,-5,5,0.17010345435994292,-1.75085484322122,-1.7475645946331821,-0.17339370294798084,-0.0032902485880379473
29.410882339705484,865,192,-192,-6.528195848813262,-8.449154146394424,-197,197,6.698200949042753,-1.750953197351671,-1.7475645946331821,-6.701589551761241,-0.0033886027184888423
29.427877939124322,866,528,528,17.94217038320761,9.493016236813187,331,-331,-11.24783787280618,-1.7548216359929931,-1.7475645946331821,11.240580831446369,-0.007257041359810978
29.444863728670914,867,152,-152,-5.162190642166055,4.3308255946471315,179,-179,-6.079158716761354,-1.7483331221142224,-1.7475645946331821,6.078390189280314,-0.000768527481040282
29.46183972531247,868,96,96,3.2584523198502238,7.589277914497355,275,-275,-9.334108207904297,-1.7448302934069417,-1.7475645946331821,9.336842509130538,0.00273430122624041
29.478805945967352,869,384,-384,-13.026307805812829,-5.437029891315474,-109,109,3.6975717469625327,-1.739458144352941,-1.7475645946331821,-3.6894652966822914,0.00810645028024104
29.49576240750525,870,192,192,6.509409634759794,1.07237974344432,83,-83,-2.8139635400263634,-1.7415837965820433,-1.7475645946331821,2.8199443380775024,0.005980798051138825
29.5296461204668,872,120,120,4.06371276887159,5.13609251231591,203,-203,-6.874447434007753,-1.738354921691843,-1.7475645946331821,6.883657106949093,0.00920967294133912
29.546573405388315,873,240,-240,-8.122769321068917,-2.986676808753007,-37,37,1.2522602703314634,-1.7344165384215435,-1.7475645946331821,-1.2391122141198248,0.013148056211638615
29.563490998188964,874,240,240,8.118121097900836,5.131444289147829,203,-203,-6.866577428641144,-1.735133139493315,-1.7475645946331821,6.879008883781012,0.012431455139867209
29.58039891549808,875,288,-288,-9.736177014472506,-4.604732725324677,-85,85,2.8735244660769563,-1.7312082592477207,-1.7475645946331821,-2.8571681306914947,0.01635633538546144
29.597297173897484,876,96,96,3.243539416317532,-1.3611933090071449,11,-11,-0.3716555581197173,-1.732848867126862,-1.7475645946331821,0.3863712856260373,0.014715727506320109
29.614185789921695,877,120,-120,-4.052112080719055,-5.413305389726199,-109,109,3.6806684733198,-1.732636916406399,-1.7475645946331821,-3.6657407950930168,0.014927678226783092
29.631064780058107,878,240,240,8.099607684753948,2.6863022950277493,131,-131,-4.421035861261517,-1.7347335662337677,-1.7475645946331821,4.433866889660932,0.012831028399414413
29.68164415931166,881,480,-480,-16.171610892700986,-13.485308597673237,-349,349,11.7581087532347,-1.7271998444385375,-1.7475645946331821,-11.737744003040055,0.020364750194644676
29.698484809834994,882,324,324,10.909647481163796,-2.5756611165094405,-25,25,0.8417937871268424,-1.7338673293825981,-1.7475645946331821,-0.8280965218762584,0.013697265250584012
29.715315916207253,883,72,-72,-2.422992917289835,-4.9986540337992755,-97,97,3.264309902459913,-1.7343441313393626,-1.7475645946331821,-3.251089439166093,0.01322046329381954
29.732137494637012,884,192,192,6.457658822364623,1.4590047885653474,95,-95,-3.195195771482484,-1.7361909829171367,-1.7475645946331821,3.20656938319853,0.01137361171604545
29.748949561287034,885,288,-288,-9.681014094520522,-8.222009305955176,-193,193,6.487624028619658,-1.7343852773355177,-1.7475645946331821,-6.474444711321993,0.013179317297664417
29.765752132274432,886,216,216,7.256661919380716,-0.96534738657446,23,-23,-0.7727001117859053,-1.7380474983603653,-1.7475645946331821,0.7822172080587222,0.009517096272816827
29.79932885150268,888,144,144,4.832323597540977,3.8669762109665173,167,-167,-5.604153061037103,-1.7371768500705853,-1.7475645946331821,5.6145408055997,0.010387744562596835
29.816103031751148,889,192,-192,-6.43947332069315,-2.5724971097266325,-25,25,0.838473088631922,-1.7340240210947104,-1.7475645946331821,-0.8249325150934503,0.013540573538471712
29.832867780352597,890,288,288,9.653781933417525,7.0812848236908925,263,-263,-8.81578002947498,-1.7344952057840883,-1.7475645946331821,8.828849418324074,0.01306938884909381
29.8496231131986,891,216,-216,-7.236272269866342,-0.15498744617544968,47,-47,-1.574559243906099,-1.7295466900815486,-1.7475645946331821,1.5925771484577325,0.018017904551633546
29.88310559496787,893,336,-336,-11.243811287692356,-11.398798733867807,-289,289,9.671016256378179,-1.7277824774896278,-1.7475645946331821,-9.651234139234624,0.01978211714355438
29.899832775452108,894,336,336,11.23752104312285,-0.16127769074495646,47,-47,-1.57191514591303,-1.7331928366579865,-1.7475645946331821,1.5862869038882257,0.014371757975195631
29.93325909419153,896,48,48,1.6035674514745455,1.442289760729589,95,-95,-3.1737272477100396,-1.7314374869804505,-1.7475645946331821,3.189854355362771,0.01612710765273162
29.949958263743873,897,192,-192,-6.410693407624076,-4.968403646894487,-97,97,3.2387357319767625,-1.7296679149177243,-1.7475645946331821,-3.2208390522613044,0.01789667971545783
29.966648127543394,898,144,144,4.805342238715203,-0.16306140817928405,47,-47,-1.5684103140250998,-1.7314717222043838,-1.7475645946331821,1.584503186453898,0.01609287242879831
29.9833287011299,899,336,-336,-11.20622741221322,-11.369288820392505,-289,289,9.638689649195262,-1.7305991711972428,-1.7475645946331821,-9.621724225759323,0.01696542343593932
30.0,900,150,150,4.999999999999992,-6.369288820392513,-139,139,4.633333333333334,-1.7359554870591793,-1.7475645946331821,-4.621724225759331,0.011609107574002797
30.01666203960727,901,288,-288,-9.594671106999957,-15.96395992739247,-427,427,14.22543250933663,-1.73852741805584,-1.7475645946331821,-14.216395332759287,0.009037176577342043
30.033314835362415,902,336,336,11.18757625796201,-4.776383669430459,-91,91,3.0299685698647223,-1.7464150995657364,-1.7475645946331821,-3.0288190747972763,0.0011494950674457716
30.066592756745816,904,96,96,3.1929125051411535,-1.5834711642893051,5,-5,-0.16629752630943484,-1.74976869059874,-1.7475645946331821,0.16409343034387702,-0.0022040959655578174
30.083217912982647,905,288,-288,-9.573443932529317,-11.156915096818622,-283,283,9.40723830870065,-1.7496767881179718,-1.7475645946331821,-9.40935050218544,-0.0021121934847896373
30.099833886584822,906,336,336,11.16285230230961,0.005937205490987196,53,-53,-1.760807059590503,-1.7548698540995158,-1.7475645946331821,1.7535018001241693,-0.007305259466333647
30.116440692751194,907,72,-72,-2.39072076061531,-2.3847835551243226,-19,19,0.6308846451623734,-1.7538989099619493,-1.7475645946331821,-0.6372189604911405,-0.006334315328767159
30.133038346638727,908,120,120,3.9823398695998407,1.597556314475518,101,-101,-3.3518027235798584,-1.7542464091043404,-1.7475645946331821,3.3451209091087,-0.006681814471158232
30.14962686336267,909,504,-504,-16.716624795527867,-15.119068481052349,-403,403,13.366666255154188,-1.7524022258981606,-1.7475645946331821,-13.371503886419166,-0.0048376312649784925
30.166206257996713,910,192,192,6.3647380236652715,-8.754330457387077,-211,211,6.994581890590446,-1.759748566796631,-1.7475645946331821,-7.006765862753895,-0.012183972163448908
30.199337741083,912,48,48,1.5894388284780514,-7.164891628909025,-163,163,5.397469355040053,-1.7674222738689718,-1.7475645946331821,-5.417327034275843,-0.019857679235789627
30.215889859476256,913,144,-144,-4.765704424714763,-11.930596053623788,-307,307,10.160217072134952,-1.770378981488836,-1.7475645946331821,-10.183031458990605,-0.022814386855653845
30.23243291566195,914,432,432,14.28928995576157,2.358693902137782,125,-125,-4.1346325103476405,-1.7759386082098585,-1.7475645946331821,4.106258496770964,-0.02837401357667635
30.24896692450835,915,192,-192,-6.347324207109967,-3.988630304972185,-67,67,2.214951676439409,-1.773678628532776,-1.7475645946331821,-2.2410657103390026,-0.02611403389959377
30.265491900843113,916,120,120,3.9649116027305444,-0.02371870224164052,53,-53,-1.7511692912059877,-1.7748879934476283,-1.7475645946331821,1.7238458923915416,-0.02732339881444612
30.28200785945344,917,240,-240,-7.925498240205878,-7.949216942447518,-187,187,6.175284045493777,-1.773932896953741,-1.7475645946331821,-6.201652347814336,-0.026368302320558756
30.298514815086232,918,192,192,6.336944275050713,-1.6122726673968053,5,-5,-0.1650245904961124,-1.7772972578929176,-1.7475645946331821,0.13529192723637684,-0.029732663259735448
30.331501776206203,920,240,240,7.912565680749427,6.300293013352622,245,-245,-8.077410799098391,-1.7771177857457694,-1.7475645946331821,8.047857607985804,-0.02955319111258725
30.347981810987037,921,240,-240,-7.908268875827274,-1.6079758624746523,5,-5,-0.16475560157973418,-1.7727314640543865,-1.7475645946331821,0.13958873215852985,-0.025166869421204385
30.364452901377952,922,216,216,7.113581156938859,5.505605294464207,221,-221,-7.2782473874235665,-1.7726420929593596,-1.7475645946331821,7.253169889097389,-0.02507749832617745
30.380915061926625,923,240,-240,-7.899696224119624,-2.394090929655417,-19,19,0.6253926177428015,-1.7686983119126154,-1.7475645946331821,-0.6465263350222348,-0.02113371727943325
30.4138126514911,925,168,-168,-5.523805973460008,-7.917896903115425,-187,187,6.148522125220363,-1.7693747778950621,-1.7475645946331821,-6.170332308482243,-0.02181018326188
30.430248109405877,926,480,480,15.77377871761846,7.855881814503036,293,-293,-9.628577425546352,-1.772695611043316,-1.7475645946331821,9.603446409136218,-0.025131016410133933
30.463092423455635,928,24,24,0.7878385971583357,8.643720411661372,317,-317,-10.406034804133013,-1.762314392471641,-1.7475645946331821,10.391285006294554,-0.014749797838458756
30.479501308256342,929,432,-432,-14.173460242375254,-5.529739830713883,-115,115,3.773027610817523,-1.7567122198963596,-1.7475645946331821,-3.7821752360807004,-0.009147625263177472
30.495901363953813,930,288,288,9.443892035288897,3.9141522045750143,173,-173,-5.672893479531193,-1.7587412749561784,-1.7475645946331821,5.661716799208197,-0.011176680322996235
30.512292604784715,931,168,-168,-5.5059776128934965,-1.5918254083184822,5,-5,-0.16386838133611553,-1.7556937896545977,-1.7475645946331821,0.15573918631469996,-0.008129195021415514
30.528675044947494,932,144,144,4.716876830979022,3.1250514226605395,149,-149,-4.880657276499117,-1.7556058538385777,-1.7475645946331821,4.872616017293722,-0.008041259205395557
30.54504869860253,933,192,-192,-6.2857978029278465,-3.160746380267307,-43,43,1.40775679961405,-1.752989580653257,-1.7475645946331821,-1.4131817856341249,-0.005424986020074796
30.56141357987225,934,312,312,10.208951859657502,7.0482054793901945,269,-269,-8.801948878999609,-1.753743399609414,-1.7475645946331821,8.795770074023377,-0.006178804976231911
30.59411708155671,936,216,216,7.060180864974608,14.108386344364803,485,-485,-15.852720923669875,-1.7443345793050717,-1.7475645946331821,15.855950938997985,0.0032300153281104027
30.610455730027933,937,240,-240,-7.840458244617654,6.267928099747149,245,-245,-8.003801124713814,-1.735873024966665,-1.7475645946331821,8.015492694380331,0.011691569666517188
30.62678566222711,938,192,192,6.269022225104042,12.53695032485119,437,-437,-14.26855579359621,-1.7316054687450197,-1.7475645946331821,14.284514919484373,0.015959125888162395
30.643106892089126,939,192,-192,-6.2656831983824155,6.271267126468775,245,-245,-7.9952728312692605,-1.7240057048004855,-1.7475645946331821,8.018831721101957,0.023558889832696606
30.659419433511783,940,48,48,1.5655873753282625,7.8368545017970375,293,-293,-9.556606270232928,-1.7197517684358905,-1.7475645946331821,9.584419096430219,0.02781282619729164
30.675723300355934,941,552,-552,-17.99468571923109,-10.157831217434051,-259,259,8.443158697972569,-1.714672519461482,-1.7475645946331821,-8.410266622800869,0.03289207517170012
