# cspbi3_320atom_train_like_00000 source=scripted_perturbation label=Ewald-QEq_teacher
320
  25.1600000000  0.0000000000  0.0000000000  0.0000000000  25.1600000000  0.0000000000  0.0000000000  0.0000000000  25.1600000000
Cs   12.6139332100   12.5656235700   12.5754822700  0.00000000  0.00000000  0.00000000   0.7577766400
Pb   15.7543794900   15.6602094300   15.7234471500  0.00000000  0.00000000  0.00000000   1.1527261500
I    15.7389648800   15.6991763400   12.5591323400  0.00000000  0.00000000  0.00000000  -0.6363722800
I    15.7904835400   12.5197998500   15.6836150400  0.00000000  0.00000000  0.00000000  -0.6387316200
I    12.5684360700   15.6489717900   15.6863566000  0.00000000  0.00000000  0.00000000  -0.6373113300
Cs   12.6708754400   12.5534541200   18.7898599300  0.00000000  0.00000000  0.00000000   0.7572455400
Pb   15.7364942600   15.6779100800   22.0535210600  0.00000000  0.00000000  0.00000000   1.1559209000
I    15.8037032600   15.7013898300   18.8858005300  0.00000000  0.00000000  0.00000000  -0.6375219100
I    15.6600623200   12.5735445500   22.0443745600  0.00000000  0.00000000  0.00000000  -0.6367609200
I    12.4917316800   15.7217657900   22.0465797700  0.00000000  0.00000000  0.00000000  -0.6370050900
Cs   12.5690554700   18.8946058900   0.0393730700  0.00000000  0.00000000  0.00000000   0.7551721500
Pb   15.7863017700   21.9148019100   3.1682757600  0.00000000  0.00000000  0.00000000   1.1540187400
I    15.7456359300   22.0720041000   25.1404515700  0.00000000  0.00000000  0.00000000  -0.6373017000
I    15.7198277100   18.8539663400   3.0965395500  0.00000000  0.00000000  0.00000000  -0.6400084100
I    12.4920635000   22.0433533200   3.1492426000  0.00000000  0.00000000  0.00000000  -0.6352310600
Cs   12.5870316400   18.7514677600   6.3593747200  0.00000000  0.00000000  0.00000000   0.7548496700
Pb   15.7714650800   22.0466211500   9.4297624200  0.00000000  0.00000000  0.00000000   1.1503532100
I    15.6845559000   22.0197290300   6.3061916300  0.00000000  0.00000000  0.00000000  -0.6378602200
I    15.7296427400   18.7710783800   9.5021078700  0.00000000  0.00000000  0.00000000  -0.6380714500
I    12.6651035300   22.0400082200   9.3396008300  0.00000000  0.00000000  0.00000000  -0.6373952700
Cs   12.5496705200   18.8423923200   12.5605986600  0.00000000  0.00000000  0.00000000   0.7551661900
Pb   15.6799668600   21.9964454600   15.6783747200  0.00000000  0.00000000  0.00000000   1.1583774500
I    15.7802427800   22.0163898900   12.6411820300  0.00000000  0.00000000  0.00000000  -0.6386132600
I    15.7552526900   18.8561198300   15.6970021900  0.00000000  0.00000000  0.00000000  -0.6371457300
I    12.6464016600   21.9917471800   15.6906462000  0.00000000  0.00000000  0.00000000  -0.6380536300
Cs   12.5470179400   18.8787296900   18.8200297000  0.00000000  0.00000000  0.00000000   0.7539116100
Pb   15.7487802000   21.9991619600   21.9931191000  0.00000000  0.00000000  0.00000000   1.1561337300
I    15.7506169900   21.9440599600   18.9032156500  0.00000000  0.00000000  0.00000000  -0.6375549400
I    15.7435732600   18.8732650700   22.0310682600  0.00000000  0.00000000  0.00000000  -0.6367365100
I    12.5935589200   22.0165910400   22.0968824500  0.00000000  0.00000000  0.00000000  -0.6391479600
Cs   18.8037370500   25.0430395700   0.0005023400  0.00000000  0.00000000  0.00000000   0.7574905600
Pb   22.0462528400   3.2096951200   3.0629463800  0.00000000  0.00000000  0.00000000   1.1556315500
I    22.0512826400   3.1847867700   25.1105036500  0.00000000  0.00000000  0.00000000  -0.6368988600
I    21.9964344400   0.0357040000   3.2131920600  0.00000000  0.00000000  0.00000000  -0.6371929500
I    18.8519234100   3.1591359600   3.1182880100  0.00000000  0.00000000  0.00000000  -0.6367778000
Cs   18.9094993600   0.0721479500   6.3210828300  0.00000000  0.00000000  0.00000000   0.7572495500
Pb   21.9194850200   3.1624999400   9.4449860200  0.00000000  0.00000000  0.00000000   1.1561993700
I    22.0034164300   3.1302617400   6.3545507600  0.00000000  0.00000000  0.00000000  -0.6355728300
I    22.0335685000   25.1546323900   9.4716586600  0.00000000  0.00000000  0.00000000  -0.6365115500
I    18.7673751700   3.1084530400   9.3715255500  0.00000000  0.00000000  0.00000000  -0.6384310200
Cs   18.8100189100   25.0571310500   12.5402287500  0.00000000  0.00000000  0.00000000   0.7569248100
Pb   21.9948137900   3.2180293100   15.7952686700  0.00000000  0.00000000  0.00000000   1.1568502900
I    21.9529183700   3.1324095800   12.5823892900  0.00000000  0.00000000  0.00000000  -0.6358614400
I    21.9469799700   0.0417906600   15.7143542500  0.00000000  0.00000000  0.00000000  -0.6349623800
I    18.8328759800   3.1691672400   15.7485350300  0.00000000  0.00000000  0.00000000  -0.6364016700
Cs   18.9400404600   25.0655957800   18.8492409600  0.00000000  0.00000000  0.00000000   0.7564083900
Pb   22.0066306700   3.1685604900   21.9910673100  0.00000000  0.00000000  0.00000000   1.1572831800
I    22.0062636200   3.1821700000   18.8410205000  0.00000000  0.00000000  0.00000000  -0.6393105800
I    21.9978119900   0.1019376600   22.0611421900  0.00000000  0.00000000  0.00000000  -0.6374709600
I    18.7829246200   3.0255826900   22.0364944400  0.00000000  0.00000000  0.00000000  -0.6361428600
Cs   18.7962194200   6.3107959500   0.0273604200  0.00000000  0.00000000  0.00000000   0.7570548800
Pb   22.0328323100   9.4032565400   3.2153173300  0.00000000  0.00000000  0.00000000   1.1639090900
I    21.9047967600   9.4090180100   0.0786962600  0.00000000  0.00000000  0.00000000  -0.6352161900
I    21.9785725100   6.3069232500   3.1797700600  0.00000000  0.00000000  0.00000000  -0.6379145000
I    18.9231225200   9.4811250400   3.0993507500  0.00000000  0.00000000  0.00000000  -0.6373243600
Cs   18.7627349500   6.4097442900   6.2297791100  0.00000000  0.00000000  0.00000000   0.7555661900
Pb   21.9507907200   9.5179326500   9.5187766900  0.00000000  0.00000000  0.00000000   1.1572490500
I    22.0299939400   9.4400037900   6.2142184200  0.00000000  0.00000000  0.00000000  -0.6366612600
I    22.0418604200   6.3386887900   9.4240648900  0.00000000  0.00000000  0.00000000  -0.6352321300
I    18.9355095300   9.3832039400   9.4233285300  0.00000000  0.00000000  0.00000000  -0.6383637200
Cs   18.8353449300   6.2309061100   12.5513161700  0.00000000  0.00000000  0.00000000   0.7571634800
Pb   21.9594207700   9.5004405500   15.7102683100  0.00000000  0.00000000  0.00000000   1.1549576200
